DATE,OPEN,HIGH,LOW,CLOSE
27/04/2022,1905.1,1906.86,1881.43,1885.7
26/04/2022,1897.4,1911.14,1895.6,1903.6
25/04/2022,1929.7,1934.34,1891.81,1897.4
22/04/2022,1951.1,1955.47,1926.7,1929.7
21/04/2022,1957.3,1957.56,1936.7,1951
20/04/2022,1949.7,1958.13,1939.33,1957.3
19/04/2022,1978.6,1981.85,1944,1949.7
18/04/2022,1974.4,1998.21,1971.11,1978.5
15/04/2022,1972.5,1974.4,1972.47,1974.4
14/04/2022,1977.4,1980.23,1961.16,1972.52
13/04/2022,1966.4,1981.42,1962.7,1977.9
12/04/2022,1953.2,1978.47,1949.5,1965.65
11/04/2022,1945.8,1969.09,1940.1,1953.4
08/04/2022,1931.5,1948.04,1927.2,1945.8
07/04/2022,1924.9,1937.68,1920.2,1931.5
06/04/2022,1922.64,1933.08,1915.32,1925.2
05/04/2022,1932.3,1944.45,1917.88,1922.64
04/04/2022,1924.71,1936.76,1915.3,1932.7
01/04/2022,1936.9,1939.49,1918.01,1924.3
31/03/2022,1932.5,1949.62,1919.1,1936.9
30/03/2022,1918.5,1938.12,1915.3,1932.5
29/03/2022,1922.5,1929.16,1890.32,1919.1
28/03/2022,1957.4,1958.56,1917.05,1922.5
25/03/2022,1958.52,1964.24,1943.15,1957.69
24/03/2022,1943.7,1965.58,1936.8,1958.3
23/03/2022,1920.19,1948.22,1914.7,1944.61
22/03/2022,1936.12,1938.27,1911.16,1920.35
21/03/2022,1920.85,1940.21,1918.08,1936.41
18/03/2022,1941.81,1945.12,1917.6,1921.2
17/03/2022,1924.33,1949.66,1923.24,1941.5
16/03/2022,1916.9,1929.45,1895.36,1924.32
15/03/2022,1952.45,1954.55,1907.09,1916.35
14/03/2022,1987.74,1989.46,1949.6,1952.5
11/03/2022,1997.86,1998.96,1958.95,1987.4
10/03/2022,1990.1,2008.94,1970.8,1997.86
09/03/2022,2049.3,2058.91,1976.05,1990.3
08/03/2022,1996.68,2069.74,1980.7,2049.3
07/03/2022,1969.91,2002.44,1960.94,1996.68
04/03/2022,1935.9,1973.5,1929.92,1973.5
03/03/2022,1928.6,1941.13,1922,1935.9
02/03/2022,1944.7,1947.7,1914.83,1928.35
