DATE,OPEN,HIGH,LOW,CLOSE
16/09/2021,92.461,92.964,92.458,92.867
15/09/2021,92.676,92.680,92.422,92.474
14/09/2021,92.619,92.680,92.322,92.662
13/09/2021,92.631,92.885,92.566,92.614
10/09/2021,92.534,92.649,92.330,92.631
09/09/2021,92.708,92.761,92.380,92.522
08/09/2021,92.541,92.862,92.473,92.700
07/09/2021,92.202,92.569,92.104,92.525
06/09/2021,92.157,92.311,92.157,92.210
03/09/2021,92.224,92.260,91.947,92.117
02/09/2021,92.511,92.535,92.210,92.215
01/09/2021,92.663,92.789,92.378,92.499
31/08/2021,92.705,92.749,92.403,92.642
30/08/2021,92.677,92.788,92.598,92.695
27/08/2021,93.033,93.181,92.629,92.678
26/08/2021,92.830,93.078,92.810,93.043
25/08/2021,92.883,93.126,92.805,92.823
24/08/2021,92.987,93.084,92.806,92.880
23/08/2021,93.496,93.505,92.948,92.973
20/08/2021,93.563,93.729,93.434,93.496
19/08/2021,93.168,93.584,93.168,93.563
18/08/2021,93.144,93.264,92.956,93.152
17/08/2021,92.617,93.165,92.611,93.134
16/08/2021,92.537,92.661,92.481,92.612
13/08/2021,92.966,93.011,92.471,92.537
12/08/2021,92.888,93.035,92.846,92.997
11/08/2021,93.066,93.192,92.801,92.897
10/08/2021,92.977,93.137,92.943,93.070
09/08/2021,92.816,92.989,92.719,92.970
06/08/2021,92.265,92.841,92.261,92.815
05/08/2021,92.277,92.351,92.115,92.257
04/08/2021,92.039,92.308,91.817,92.281
03/08/2021,92.056,92.155,91.894,92.071
02/08/2021,92.104,92.171,91.912,92.068
30/07/2021,91.851,92.201,91.782,92.105
29/07/2021,92.265,92.289,91.856,91.879
28/07/2021,92.458,92.749,92.235,92.269
27/07/2021,92.626,92.836,92.317,92.473
26/07/2021,92.890,92.959,92.531,92.629
23/07/2021,92.807,93.024,92.779,92.891
22/07/2021,92.803,92.923,92.507,92.833
21/07/2021,92.969,93.191,92.726,92.777
20/07/2021,92.876,93.170,92.801,92.965
19/07/2021,92.698,93.039,92.635,92.829
16/07/2021,92.587,92.756,92.530,92.697
15/07/2021,92.395,92.694,92.272,92.563
14/07/2021,92.802,92.829,92.349,92.368
13/07/2021,92.228,92.813,92.140,92.776
12/07/2021,92.134,92.420,92.083,92.223
09/07/2021,92.360,92.541,92.090,92.133
08/07/2021,92.696,92.791,92.244,92.356
07/07/2021,92.525,92.845,92.425,92.701
06/07/2021,92.240,92.662,92.004,92.547
05/07/2021,92.272,92.358,92.138,92.238
02/07/2021,92.570,92.741,92.177,92.271
01/07/2021,92.349,92.601,92.263,92.533
30/06/2021,92.079,92.448,92.001,92.358
29/06/2021,91.875,92.194,91.855,92.073
28/06/2021,91.803,92.015,91.699,91.881
25/06/2021,91.826,91.877,91.525,91.803
24/06/2021,91.800,91.906,91.661,91.812
23/06/2021,91.730,91.902,91.513,91.788
22/06/2021,91.877,92.138,91.645,91.709
21/06/2021,92.270,92.373,91.829,91.844
18/06/2021,91.882,92.405,91.809,92.270
17/06/2021,91.425,92.008,91.306,91.896
16/06/2021,90.537,91.402,90.441,91.395
15/06/2021,90.484,90.675,90.346,90.511
14/06/2021,90.494,90.601,90.412,90.502
11/06/2021,90.070,90.611,89.957,90.493
10/06/2021,90.143,90.310,89.984,90.065
09/06/2021,90.132,90.165,89.837,90.134
08/06/2021,89.985,90.176,89.955,90.135
07/06/2021,90.155,90.301,89.914,89.976
04/06/2021,90.467,90.627,90.026,90.155
03/06/2021,89.926,90.551,89.887,90.491
02/06/2021,89.921,90.246,89.857,89.904
01/06/2021,89.813,89.940,89.663,89.924
31/05/2021,90.056,90.120,89.816,89.832
28/05/2021,90.034,90.441,89.982,90.056
27/05/2021,90.079,90.179,89.893,90.004
26/05/2021,89.694,90.109,89.586,90.045
25/05/2021,89.851,89.868,89.535,89.672
24/05/2021,90.058,90.103,89.763,89.839
21/05/2021,89.778,90.154,89.650,90.059
20/05/2021,90.209,90.232,89.748,89.752
19/05/2021,89.782,90.287,89.688,90.177
18/05/2021,90.180,90.203,89.693,89.783
17/05/2021,90.310,90.428,90.147,90.193
14/05/2021,90.756,90.803,90.277,90.310
13/05/2021,90.747,90.907,90.587,90.718
12/05/2021,90.194,90.796,90.163,90.773
11/05/2021,90.239,90.357,89.982,90.167
10/05/2021,90.197,90.339,90.042,90.279
07/05/2021,90.875,90.959,90.129,90.198
06/05/2021,91.271,91.379,90.876,90.896
05/05/2021,91.278,91.436,91.173,91.264
04/05/2021,91.002,91.398,90.986,91.286
03/05/2021,91.262,91.387,90.867,90.972
30/04/2021,90.631,91.322,90.591,91.262
29/04/2021,90.551,90.789,90.424,90.636
28/04/2021,90.898,91.128,90.553,90.597
27/04/2021,90.877,91.071,90.814,90.886
26/04/2021,90.854,90.986,90.682,90.843
23/04/2021,91.288,91.298,90.810,90.854
22/04/2021,91.111,91.419,91.000,91.279
21/04/2021,91.206,91.428,91.086,91.114
20/04/2021,91.048,91.279,90.856,91.204
19/04/2021,91.602,91.746,91.034,91.082
16/04/2021,91.659,91.813,91.486,91.602
15/04/2021,91.627,91.746,91.493,91.668
14/04/2021,91.827,91.829,91.574,91.636
13/04/2021,92.076,92.325,91.793,91.827
12/04/2021,92.200,92.330,92.010,92.086
09/04/2021,92.073,92.413,92.025,92.200
08/04/2021,92.416,92.478,91.999,92.070
07/04/2021,92.320,92.499,92.137,92.424
06/04/2021,92.574,92.788,92.272,92.305
05/04/2021,92.995,93.111,92.544,92.574
02/04/2021,92.891,93.071,92.832,92.996
01/04/2021,93.216,93.336,92.875,92.876
31/03/2021,93.240,93.437,92.989,93.203
30/03/2021,92.912,93.354,92.881,93.267
29/03/2021,92.742,92.964,92.720,92.911
26/03/2021,92.812,92.872,92.645,92.742
25/03/2021,92.598,92.917,92.513,92.850
24/03/2021,92.385,92.611,92.340,92.577
23/03/2021,91.800,92.395,91.757,92.344
22/03/2021,91.996,92.108,91.709,91.789
19/03/2021,91.834,92.166,91.657,91.744
18/03/2021,91.397,91.904,91.301,91.831
17/03/2021,91.858,92.004,91.373,91.380
16/03/2021,91.827,92.027,91.679,91.868
15/03/2021,91.703,91.965,91.540,91.809
12/03/2021,91.427,91.963,91.400,91.704
11/03/2021,91.786,91.878,91.365,91.423
10/03/2021,92.047,92.241,91.768,91.790
09/03/2021,92.463,92.503,91.907,91.972
08/03/2021,91.881,92.421,91.842,92.373
05/03/2021,91.656,92.192,91.624,91.882
04/03/2021,91.010,91.673,90.972,91.620
03/03/2021,90.792,91.063,90.632,90.980
02/03/2021,91.028,91.394,90.725,90.813
01/03/2021,90.789,91.136,90.686,91.006
26/02/2021,90.360,90.973,90.132,90.790
25/02/2021,90.071,90.288,89.683,90.192
24/02/2021,90.101,90.430,89.981,90.062
23/02/2021,90.023,90.264,89.943,90.119
22/02/2021,90.319,90.575,89.995,90.075
19/02/2021,90.570,90.653,90.177,90.340
18/02/2021,90.900,90.981,90.541,90.554
17/02/2021,90.711,91.056,90.617,90.919
16/02/2021,90.293,90.648,90.118,90.643
15/02/2021,90.432,90.465,90.266,90.356
12/02/2021,90.411,90.742,90.380,90.431
11/02/2021,90.459,90.474,90.262,90.408
10/02/2021,90.492,90.527,90.251,90.428
09/02/2021,90.911,90.928,90.426,90.456
08/02/2021,91.019,91.235,90.896,90.956
05/02/2021,91.494,91.602,90.970,91.019
04/02/2021,91.090,91.583,91.085,91.527
03/02/2021,91.046,91.309,90.987,91.095
02/02/2021,91.000,91.287,90.801,91.052
01/02/2021,90.615,91.063,90.502,91.004
29/01/2021,90.562,90.780,90.363,90.615
28/01/2021,90.730,90.863,90.405,90.537
27/01/2021,90.154,90.880,90.153,90.602
26/01/2021,90.393,90.613,90.117,90.171
25/01/2021,90.224,90.519,90.083,90.344
22/01/2021,90.051,90.307,90.051,90.224
21/01/2021,90.418,90.452,90.050,90.077
20/01/2021,90.408,90.697,90.275,90.433
19/01/2021,90.728,90.762,90.402,90.476
18/01/2021,90.773,90.951,90.741,90.779
15/01/2021,90.224,90.801,90.223,90.774
14/01/2021,90.276,90.578,90.075,90.245
13/01/2021,90.001,90.450,89.923,90.332
12/01/2021,90.519,90.617,90.030,90.041
11/01/2021,90.203,90.728,90.203,90.523
08/01/2021,89.832,90.248,89.664,90.203
07/01/2021,89.321,89.969,89.321,89.818
06/01/2021,89.479,89.802,89.209,89.408
05/01/2021,89.903,89.903,89.428,89.490
