DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
15/07/2019,27364.69,27364.69,27294.17,27359.16,N/A
12/07/2019,27139.49,27333.79,27135.45,27332.03,N/A
11/07/2019,26950.16,27088.45,26916.32,27088.08,N/A
10/07/2019,26851.96,26983.45,26813.11,26860.2,N/A
09/07/2019,26725.12,26807.7,26665.57,26783.49,N/A
08/07/2019,26835.64,26839.14,26744.87,26806.14,N/A
05/07/2019,26867.75,26950.81,26733.33,26922.12,N/A
04/07/2019,N/A,N/A,N/A,N/A,N/A
03/07/2019,26832.32,26966,26831.44,26966,N/A
02/07/2019,26719.53,26787.56,26632.65,26786.68,N/A
01/07/2019,26805.86,26890.64,26616.21,26717.43,N/A
28/06/2019,26605.93,26638.35,26522.27,26599.96,N/A
27/06/2019,26523.72,26607.24,26465.32,26526.58,N/A
26/06/2019,26599.42,26660.04,26536.33,26536.82,N/A
25/06/2019,26731.61,26752.31,26527.66,26548.22,N/A
24/06/2019,26727.61,26806.52,26723.37,26727.54,N/A
21/06/2019,26749.12,26907.37,26705.87,26719.13,N/A
20/06/2019,26665.38,26798.63,26539.69,26753.17,N/A
19/06/2019,26490.16,26569.75,26415.05,26504,N/A
18/06/2019,26228.88,26527.19,26227.76,26465.54,N/A
17/06/2019,26108.53,26165.78,26049.8,26112.53,N/A
14/06/2019,26076.36,26162.28,25988.09,26089.61,N/A
13/06/2019,26036.94,26146.91,25995.71,26106.77,N/A
12/06/2019,26040.3,26082.1,25958.66,26004.83,N/A
11/06/2019,26180.59,26248.67,25998.87,26048.51,N/A
10/06/2019,26090.22,26210.61,26054.31,26062.68,N/A
07/06/2019,25768.72,26072.75,25768.72,25983.94,N/A
06/06/2019,25567.45,25800.3,25518.05,25720.66,N/A
05/06/2019,25451,25544.66,25373.58,25539.57,N/A
04/06/2019,24962.82,25343.77,24962.82,25332.18,N/A
03/06/2019,24830.16,24935.21,24680.57,24819.78,N/A
31/05/2019,25046.31,25046.31,24809.51,24815.04,N/A
30/05/2019,25139.94,25218.54,25066.75,25169.88,N/A
29/05/2019,25231.46,25231.46,24938.24,25126.41,N/A
28/05/2019,25616.55,25717.63,25342.28,25347.77,N/A
27/05/2019,N/A,N/A,N/A,N/A,N/A
24/05/2019,25551.07,25670.81,25496.2,25585.69,N/A
23/05/2019,25657.99,25657.99,25328.09,25490.47,N/A
22/05/2019,25818.46,25878.21,25755.11,25776.61,N/A
21/05/2019,25782.34,25898.27,25779.61,25877.33,N/A
20/05/2019,25655.31,25751.71,25560.55,25679.9,N/A
17/05/2019,25719.95,25948.74,25657.78,25764,N/A
16/05/2019,25692.14,25957.63,25692.14,25862.68,N/A
15/05/2019,25400.13,25724.89,25341.94,25648.02,N/A
14/05/2019,25384.03,25688.96,25384.03,25532.05,N/A
13/05/2019,25568.06,25568.06,25222.51,25324.99,N/A
10/05/2019,25763.72,26019.32,25469.86,25942.37,N/A
09/05/2019,25878.85,25884.89,25517.39,25828.36,N/A
08/05/2019,25933.79,26118.1,25889.41,25967.33,N/A
07/05/2019,26276.9,26276.9,25789.71,25965.09,N/A
06/05/2019,26160.62,26476.27,26033.95,26438.48,N/A
03/05/2019,26379.14,26534.96,26370.09,26504.95,N/A
02/05/2019,26407.15,26454.69,26180.36,26307.79,N/A
01/05/2019,26639.06,26689.39,26429.05,26430.14,N/A
30/04/2019,26594.56,26614.04,26419.47,26592.91,N/A
29/04/2019,26559.87,26602.54,26520.75,26554.39,N/A
26/04/2019,26454.62,26543.56,26392.55,26543.33,N/A
25/04/2019,26426.37,26536.48,26310.28,26462.08,N/A
24/04/2019,26652.56,26680.58,26582.86,26597.05,N/A
23/04/2019,26513.83,26695.96,26503.56,26656.39,N/A
22/04/2019,26510.77,26553.05,26458.61,26511.05,N/A
19/04/2019,N/A,N/A,N/A,N/A,N/A
18/04/2019,26463.37,26602.42,26444.53,26559.54,N/A
17/04/2019,26468.53,26501.02,26391.86,26449.54,N/A
16/04/2019,26482.19,26530.71,26397.19,26452.66,N/A
15/04/2019,26407.76,26424.85,26316.42,26384.77,N/A
12/04/2019,26357.79,26436.68,26309.72,26412.3,N/A
11/04/2019,26188.21,26229.88,26062.59,26143.05,N/A
10/04/2019,26173.71,26209.49,26101.24,26157.16,N/A
09/04/2019,26243.54,26246.34,26103.14,26150.58,N/A
08/04/2019,26312.67,26344.65,26246.03,26341.02,N/A
05/04/2019,26427.56,26487.57,26370.82,26424.99,N/A
04/04/2019,26213.42,26398.9,26212.78,26384.63,N/A
03/04/2019,26238.03,26282.17,26138.47,26218.13,N/A
02/04/2019,26213.55,26221.24,26122.31,26179.13,N/A
01/04/2019,26075.1,26280.9,26071.69,26258.42,N/A
29/03/2019,25827.31,25949.32,25771.67,25928.68,N/A
28/03/2019,25693.32,25743.41,25576.69,25717.46,N/A
27/03/2019,25676.34,25758.17,25425.27,25625.59,N/A
26/03/2019,25649.56,25796.29,25544.78,25657.73,N/A
25/03/2019,25490.72,25603.27,25372.26,25516.83,N/A
22/03/2019,25844.65,25877.01,25501.45,25502.32,N/A
21/03/2019,25688.44,26009.9,25657.78,25962.51,N/A
20/03/2019,25867.79,25929.52,25670.63,25745.67,N/A
19/03/2019,25987.87,26109.68,25814.92,25887.38,N/A
18/03/2019,25801.88,25924.77,25785.66,25914.1,N/A
15/03/2019,25720.96,25927.91,25649.7,25848.87,N/A
14/03/2019,25692.31,25752.84,25621.31,25709.94,N/A
13/03/2019,25637.23,25776.49,25571.31,25702.89,N/A
12/03/2019,25600.3,25675.44,25522.17,25554.66,N/A
11/03/2019,25208,25661.63,25208,25650.88,N/A
08/03/2019,25347.38,25466.14,25252.46,25450.24,N/A
07/03/2019,25645.45,25645.45,25352.55,25473.23,N/A
06/03/2019,25818.76,25837.61,25633.71,25673.46,N/A
05/03/2019,25829.07,25877.15,25725.63,25806.63,N/A
04/03/2019,26122.19,26155.98,25611.55,25819.65,N/A
01/03/2019,26019.67,26143.92,25914.37,26026.32,N/A
28/02/2019,25984.28,26029.21,25896.56,25916,N/A
27/02/2019,25995.6,26039.68,25877.24,25985.16,N/A
26/02/2019,26051.61,26155.29,25966.01,26057.98,N/A
25/02/2019,26126.15,26241.42,26080.66,26091.95,N/A
22/02/2019,25906.27,26052.9,25906.27,26031.81,N/A
21/02/2019,25922.41,25938.88,25762.21,25850.63,N/A
20/02/2019,25872.26,25986.2,25846.48,25954.44,N/A
19/02/2019,25849.85,25961.44,25820.01,25891.32,N/A
18/02/2019,N/A,N/A,N/A,N/A,N/A
15/02/2019,25564.63,25883.72,25564.63,25883.25,N/A
14/02/2019,25460.65,25558.9,25308.09,25439.39,N/A
13/02/2019,25480.86,25625.95,25480.86,25543.27,N/A
12/02/2019,25152.03,25458.98,25152.03,25425.76,N/A
11/02/2019,25142.81,25196.75,25009.1,25053.11,N/A
08/02/2019,25042.36,25106.39,24883.04,25106.33,N/A
07/02/2019,25265.81,25314.26,25000.52,25169.53,N/A
06/02/2019,25371.57,25439.04,25312.06,25390.3,N/A
05/02/2019,25287.93,25427.32,25287.65,25411.52,N/A
04/02/2019,25062.12,25239.91,24977.67,25239.37,N/A
01/02/2019,25025.31,25193.15,24982.49,25063.89,N/A
31/01/2019,24954.48,25049.62,24842.09,24999.67,N/A
30/01/2019,24826.52,25109.62,24790.9,25014.86,N/A
29/01/2019,24519.62,24674.87,24504.04,24579.96,N/A
28/01/2019,24596.98,24596.98,24323.94,24528.22,N/A
25/01/2019,24687.21,24860.15,24676.75,24737.2,N/A
24/01/2019,24579.96,24626.3,24422.73,24553.24,N/A
23/01/2019,24577.25,24700.98,24307.17,24575.62,N/A
22/01/2019,24607.76,24607.76,24244.31,24404.48,N/A
21/01/2019,N/A,N/A,N/A,N/A,N/A
18/01/2019,24534.19,24750.22,24459.03,24706.35,N/A
17/01/2019,24147.09,24474.46,24088.9,24370.1,N/A
16/01/2019,24139.91,24288.61,24119.72,24207.16,N/A
15/01/2019,23914.11,24099.14,23887.93,24065.59,N/A
14/01/2019,23880.53,23964.9,23765.24,23909.84,N/A
11/01/2019,23940.01,23996.32,23798.16,23995.95,N/A
10/01/2019,23811.11,24014.78,23703.25,24001.92,N/A
09/01/2019,23844.27,23985.45,23776.56,23879.12,N/A
08/01/2019,23680.32,23864.65,23581.45,23787.45,N/A
07/01/2019,23474.26,23687.74,23301.59,23531.35,N/A
04/01/2019,22894.92,23518.64,22894.92,23433.16,N/A
03/01/2019,23176.39,23176.39,22638.41,22686.22,N/A
02/01/2019,23058.61,23413.47,22928.59,23346.24,N/A
01/01/2019,N/A,N/A,N/A,N/A,N/A
31/12/2018,23153.94,23333.18,23118.3,23327.46,N/A
28/12/2018,23213.61,23381.88,22981.33,23062.4,N/A
27/12/2018,22629.06,23138.89,22267.42,23138.82,N/A
26/12/2018,21857.73,22878.92,21712.53,22878.45,N/A
25/12/2018,N/A,N/A,N/A,N/A,N/A
24/12/2018,22317.28,22339.87,21792.2,21792.2,N/A
21/12/2018,22871.74,23254.59,22396.34,22445.37,N/A
20/12/2018,23224.12,23282.2,22644.31,22859.6,N/A
19/12/2018,23693.33,24057.34,23162.64,23323.66,N/A
18/12/2018,23769.13,23927.77,23516.02,23675.64,N/A
17/12/2018,23986.83,24088.08,23456.88,23592.98,N/A
14/12/2018,24408.04,24431.14,24033.79,24100.51,N/A
13/12/2018,24575.86,24740.96,24473.29,24597.38,N/A
12/12/2018,24509.09,24828.29,24509.09,24527.27,N/A
11/12/2018,24719.91,24791.26,24221.06,24370.24,N/A
10/12/2018,24360.95,24500.81,23881.37,24423.26,N/A
07/12/2018,24918.82,25095.62,24284.78,24388.95,N/A
06/12/2018,24737.42,24951.01,24242.22,24947.67,N/A
05/12/2018,N/A,N/A,N/A,N/A,N/A
04/12/2018,25752.56,25773.12,25008.11,25027.07,N/A
03/12/2018,25779.57,25980.21,25670.51,25826.43,N/A
30/11/2018,25307.14,25549.71,25250.97,25538.46,N/A
29/11/2018,25343.65,25479.04,25202.79,25338.84,N/A
28/11/2018,24832.84,25368.93,24832.84,25366.43,N/A
27/11/2018,24557.02,24750.73,24416.03,24748.73,N/A
26/11/2018,24364.13,24673.29,24364.13,24640.24,N/A
23/11/2018,24336.4,24408.8,24268.74,24285.95,N/A
22/11/2018,N/A,N/A,N/A,N/A,N/A
21/11/2018,24541.65,24669.79,24463.28,24464.69,N/A
20/11/2018,24618.68,24707.26,24368.98,24465.64,N/A
19/11/2018,25392.61,25392.61,24900.98,25017.44,N/A
16/11/2018,25242.35,25510.23,25147.8,25413.22,N/A
15/11/2018,25061.48,25354.56,24787.79,25289.27,N/A
14/11/2018,25388.08,25501.29,24935.82,25080.5,N/A
13/11/2018,25321.21,25511.03,25193.78,25286.49,N/A
12/11/2018,25959.33,25966.71,25340.51,25387.18,N/A
09/11/2018,26149.11,26161.49,25882.91,25989.3,N/A
08/11/2018,26139.59,26277.82,26081.9,26191.22,N/A
07/11/2018,25788.46,26200.14,25765.88,26180.3,N/A
06/11/2018,25452.83,25651.86,25444.9,25635.01,N/A
05/11/2018,25261.47,25507.35,25261.47,25461.7,N/A
02/11/2018,25443.6,25578.98,25078.72,25270.83,N/A
01/11/2018,25142.08,25396.47,25108.11,25380.74,N/A
31/10/2018,25008.82,25336.55,25008.82,25115.76,N/A
30/10/2018,24482.04,24906.68,24415.69,24874.64,N/A
29/10/2018,24818.98,25040.58,24122.23,24442.92,N/A
26/10/2018,24770.25,24916.16,24445.19,24688.31,N/A
25/10/2018,24736.54,25104.29,24645.56,24984.55,N/A
24/10/2018,25172.88,25306.23,24533.19,24583.42,N/A
23/10/2018,25038.46,25307.7,24768.79,25191.43,N/A
22/10/2018,25492.14,25561.34,25236.05,25317.41,N/A
19/10/2018,25421.09,25608.71,25350.02,25444.34,N/A
18/10/2018,25645.56,25691.46,25236.01,25379.45,N/A
17/10/2018,25705.87,25810.09,25479.16,25706.68,N/A
16/10/2018,25351.53,25817.68,25351.53,25798.42,N/A
15/10/2018,25332.46,25482.42,25243.88,25250.55,N/A
12/10/2018,25407.63,25467.55,25000.83,25339.99,N/A
11/10/2018,25518.39,25683.64,24899.77,25052.83,N/A
10/10/2018,26441.73,26441.73,25593.65,25598.74,N/A
09/10/2018,26469.19,26539.94,26324.16,26430.57,N/A
08/10/2018,26399.45,26529.35,26223.09,26486.78,N/A
05/10/2018,26632.77,26676.16,26301.81,26447.05,N/A
04/10/2018,26784.08,26793.82,26471.61,26627.48,N/A
03/10/2018,26833.47,26951.81,26789.08,26828.39,N/A
02/10/2018,26648.91,26824.78,26627.66,26773.94,N/A
01/10/2018,26598.36,26737.98,26596.05,26651.21,N/A
28/09/2018,26407.66,26515.76,26383.57,26458.31,N/A
27/09/2018,26418.27,26557.01,26379.95,26439.93,N/A
26/09/2018,26536.86,26606.09,26349.34,26385.28,N/A
25/09/2018,26601.58,26634.85,26475.58,26492.21,N/A
24/09/2018,26705.25,26709.94,26548.68,26562.05,N/A
21/09/2018,26726.25,26769.16,26680.37,26743.5,N/A
20/09/2018,26519.39,26697.49,26519.39,26656.98,N/A
19/09/2018,26287.84,26464.41,26280.76,26405.76,N/A
18/09/2018,26076.21,26317.34,26076.21,26246.96,N/A
17/09/2018,26151.66,26184.47,26030.35,26062.12,N/A
14/09/2018,26169.56,26211.11,26068.29,26154.67,N/A
13/09/2018,26083.94,26191.64,26067.08,26145.99,N/A
12/09/2018,25989.07,26145.72,25929.43,25998.92,N/A
11/09/2018,25841.14,26019.92,25754.32,25971.06,N/A
10/09/2018,25991.91,26039.96,25854.13,25857.07,N/A
07/09/2018,25951.02,26002.99,25818.39,25916.54,N/A
06/09/2018,25973.02,26073.68,25880.84,25995.87,N/A
05/09/2018,25919.84,26011.22,25871.04,25974.99,N/A
04/09/2018,25916.07,25971.77,25805.95,25952.48,N/A
03/09/2018,N/A,N/A,N/A,N/A,N/A
31/08/2018,25964.85,26028.83,25879.77,25964.82,N/A
30/08/2018,26099.01,26104.37,25934.8,25986.92,N/A
29/08/2018,26082.53,26167.94,26035.3,26124.57,N/A
28/08/2018,26092.7,26122.24,26037.85,26064.02,N/A
27/08/2018,25882.71,26067.57,25882.71,26049.64,N/A
24/08/2018,25688.58,25826.05,25688.58,25790.35,N/A
23/08/2018,25714.86,25762.56,25608.02,25656.98,N/A
22/08/2018,25825.06,25836.16,25722.43,25733.6,N/A
21/08/2018,25786.99,25888.82,25784.9,25822.29,N/A
20/08/2018,25727.7,25790.17,25716.41,25758.69,N/A
17/08/2018,25550.8,25728.16,25521.66,25669.32,N/A
16/08/2018,25294.97,25607.34,25294.97,25558.73,N/A
15/08/2018,25235.37,25235.37,24965.77,25162.41,N/A
14/08/2018,25215.69,25339.51,25201.87,25299.92,N/A
13/08/2018,25327.19,25381.39,25153.93,25187.7,N/A
10/08/2018,25401.19,25401.19,25222.88,25313.14,N/A
09/08/2018,25589.79,25613.31,25492.69,25509.23,N/A
08/08/2018,25615.72,25634.11,25557.48,25583.75,N/A
07/08/2018,25551.65,25692.72,25551.65,25628.91,N/A
06/08/2018,25437.43,25540.02,25381.38,25502.18,N/A
03/08/2018,25360.37,25467.9,25325.17,25462.58,N/A
02/08/2018,25256.45,25360.48,25120.07,25326.16,N/A
01/08/2018,25461.63,25488.8,25278.32,25333.82,N/A
31/07/2018,25345.21,25490.98,25345.21,25415.19,N/A
30/07/2018,25439.32,25500.16,25287.38,25306.83,N/A
27/07/2018,25520.52,25580.22,25370.07,25451.06,N/A
26/07/2018,25468.55,25587.24,25463.16,25527.07,N/A
25/07/2018,25183.7,25432.87,25113.55,25414.1,N/A
24/07/2018,25092.43,25286.62,25092.43,25241.94,N/A
23/07/2018,25036.9,25081.45,24983.33,25044.29,N/A
20/07/2018,25041.14,25124.1,24986.35,25058.12,N/A
19/07/2018,25139.15,25154.17,25052.62,25064.5,N/A
18/07/2018,25133.79,25215.32,25101.12,25199.29,N/A
17/07/2018,25033.92,25155.39,24989.61,25119.89,N/A
16/07/2018,25025.58,25072.41,24979.64,25064.36,N/A
13/07/2018,24926.07,25043.21,24890.06,25019.41,N/A
12/07/2018,24802.9,24939.97,24802.9,24924.89,N/A
11/07/2018,24789.48,24815.16,24663.82,24700.45,N/A
10/07/2018,24806.97,24945.38,24806.97,24919.66,N/A
09/07/2018,24519.2,24796.52,24518.43,24776.59,N/A
06/07/2018,24352.47,24520.29,24281.47,24456.48,N/A
05/07/2018,24285.82,24372.8,24177.44,24356.74,N/A
04/07/2018,N/A,N/A,N/A,N/A,N/A
03/07/2018,24359.39,24444.88,24150.85,24174.82,N/A
02/07/2018,24161.53,24319.42,24077.56,24307.18,N/A
29/06/2018,24323.93,24509.52,24269.71,24271.41,N/A
28/06/2018,24064.19,24308.16,23997.21,24216.05,N/A
27/06/2018,24303.11,24569.02,24115.82,24117.59,N/A
26/06/2018,24281.89,24384.21,24241.22,24283.11,N/A
25/06/2018,24463.73,24463.73,24084.39,24252.8,N/A
22/06/2018,24526.97,24663.18,24526.97,24580.89,N/A
21/06/2018,24639.21,24639.21,24406.63,24461.7,N/A
20/06/2018,24771.17,24804.76,24628.39,24657.8,N/A
19/06/2018,24763.59,24763.59,24567.75,24700.21,N/A
18/06/2018,24944.28,25003.1,24825.77,24987.47,N/A
15/06/2018,25116.71,25130.82,24894.38,25090.48,N/A
14/06/2018,25254.65,25332.5,25138.6,25175.31,N/A
13/06/2018,25328.65,25362.07,25191.42,25201.2,N/A
12/06/2018,25346.82,25364.37,25247.04,25320.73,N/A
11/06/2018,25336.67,25402.83,25290.2,25322.31,N/A
08/06/2018,25209.29,25325.63,25165.7,25316.53,N/A
07/06/2018,25192.14,25326.09,25164.48,25241.41,N/A
06/06/2018,24854.14,25146.46,24854.14,25146.39,N/A
05/06/2018,24820.12,24838.78,24710.82,24799.98,N/A
04/06/2018,24727.55,24859.37,24722.14,24813.69,N/A
01/06/2018,24542.09,24673.6,24542.09,24635.21,N/A
31/05/2018,24620.79,24620.79,24352.15,24415.84,N/A
30/05/2018,24467.83,24714.48,24459.09,24667.78,N/A
29/05/2018,24606.59,24635.18,24247.84,24361.45,N/A
28/05/2018,N/A,N/A,N/A,N/A,N/A
25/05/2018,24781.29,24824.22,24687.81,24753.09,N/A
24/05/2018,24877.36,24877.36,24605.9,24811.76,N/A
23/05/2018,24757.71,24889.46,24667.12,24886.81,N/A
22/05/2018,25047.55,25064.99,24812.06,24834.41,N/A
21/05/2018,24883.06,25086.49,24883.06,25013.29,N/A
18/05/2018,24707.72,24774.97,24664.87,24715.09,N/A
17/05/2018,24752.4,24839.49,24639.4,24713.98,N/A
16/05/2018,24722.32,24801.19,24672.79,24768.93,N/A
15/05/2018,24809.55,24809.55,24629.39,24706.41,N/A
14/05/2018,24879.37,24994.19,24862.52,24899.41,N/A
11/05/2018,24758.64,24868.65,24717.5,24831.17,N/A
10/05/2018,24591.66,24794.99,24575.91,24739.53,N/A
09/05/2018,24399.18,24586.48,24323.87,24542.54,N/A
08/05/2018,24341.35,24412.34,24198.34,24360.21,N/A
07/05/2018,24317.66,24479.45,24263.42,24357.32,N/A
04/05/2018,23865.22,24333.35,23778.87,24262.51,N/A
03/05/2018,23836.23,23996.15,23531.31,23930.15,N/A
02/05/2018,24097.63,24185.52,23886.3,23924.98,N/A
01/05/2018,24117.29,24117.29,23808.19,24099.05,N/A
30/04/2018,24410.41,24498.23,24163.08,24163.15,N/A
27/04/2018,24342.14,24359.38,24194.45,24311.19,N/A
26/04/2018,24128.72,24402.46,24128.72,24322.34,N/A
25/04/2018,24070.2,24146.34,23823.08,24083.83,N/A
24/04/2018,24579.94,24579.94,23828.73,24024.13,N/A
23/04/2018,24488.07,24536.89,24328.54,24448.69,N/A
20/04/2018,24657.39,24678.07,24375.04,24462.94,N/A
19/04/2018,24711.3,24762.48,24557.03,24664.89,N/A
18/04/2018,24820.85,24832.54,24721.09,24748.07,N/A
17/04/2018,24681.79,24858.97,24681.79,24786.63,N/A
16/04/2018,24483.15,24675.36,24480.2,24573.04,N/A
13/04/2018,24582.82,24646.45,24243.74,24360.14,N/A
12/04/2018,24302.82,24592.12,24302.82,24483.05,N/A
11/04/2018,24274.19,24366.57,24150.87,24189.45,N/A
10/04/2018,24198.95,24511.35,24198.95,24408,N/A
09/04/2018,24037.52,24373.18,23954.83,23979.1,N/A
06/04/2018,24373.6,24434.4,23738.2,23932.76,N/A
05/04/2018,24313.91,24622.26,24313.91,24505.22,N/A
04/04/2018,23654.15,24308.96,23523.16,24264.3,N/A
03/04/2018,23698.33,24044.35,23664.33,24033.36,N/A
02/04/2018,24076.6,24123.8,23344.52,23644.19,N/A
30/03/2018,N/A,N/A,N/A,N/A,N/A
29/03/2018,23949.18,24314.3,23928.13,24103.11,N/A
28/03/2018,23883.08,24092.47,23728.67,23848.42,N/A
27/03/2018,24276.62,24446.22,23708.73,23857.71,N/A
26/03/2018,23825.74,24232.3,23741.22,24202.6,N/A
23/03/2018,23995.18,24108.47,23509.06,23533.2,N/A
22/03/2018,24526.01,24526.01,23938.74,23957.89,N/A
21/03/2018,24723.49,24977.65,24655.4,24682.31,N/A
20/03/2018,24650.64,24803.61,24650.64,24727.27,N/A
19/03/2018,24893.69,24893.69,24453.14,24610.91,N/A
16/03/2018,24877.34,25031,24857.09,24946.51,N/A
15/03/2018,24837.29,25053.87,24753.29,24873.66,N/A
14/03/2018,25086.97,25130.12,24668.83,24758.12,N/A
13/03/2018,25257.75,25376.4,24947.5,25007.03,N/A
12/03/2018,25372.44,25449.15,25152.02,25178.61,N/A
09/03/2018,25004.89,25336.33,25004.89,25335.74,N/A
08/03/2018,24853.41,24950.49,24703.05,24895.21,N/A
07/03/2018,24758.15,24849.68,24535.12,24801.36,N/A
06/03/2018,24965.89,24995.24,24708.41,24884.12,N/A
05/03/2018,24471.31,24961,24387.15,24874.76,N/A
02/03/2018,24394.91,24592.46,24217.76,24538.06,N/A
01/03/2018,25024.04,25185.35,24442.56,24608.98,N/A
28/02/2018,25485.15,25576.15,25022.42,25029.2,N/A
27/02/2018,25735.78,25800.35,25407.83,25410.03,N/A
26/02/2018,25403.35,25732.8,25398.56,25709.27,N/A
23/02/2018,25050.51,25313.91,25028.73,25309.99,N/A
22/02/2018,24855.41,25156.72,24854.83,24962.48,N/A
21/02/2018,24988.06,25267.99,24792.99,24797.78,N/A
20/02/2018,25124.91,25179.01,24884.19,24964.75,N/A
19/02/2018,N/A,N/A,N/A,N/A,N/A
16/02/2018,25165.94,25432.42,25149.26,25219.38,N/A
15/02/2018,25047.82,25203.95,24809.42,25200.37,N/A
14/02/2018,24535.82,24925.95,24490.36,24893.49,N/A
13/02/2018,24540.33,24701.87,24421.03,24640.45,N/A
12/02/2018,24337.76,24765.16,24290.48,24601.27,N/A
09/02/2018,23992.67,24382.14,23360.29,24190.9,N/A
08/02/2018,24902.3,24903.68,23849.23,23860.46,N/A
07/02/2018,24892.87,25293.96,24785.44,24893.35,N/A
06/02/2018,24085.17,24946.23,23778.74,24912.77,N/A
05/02/2018,25337.87,25520.53,23923.88,24345.75,N/A
02/02/2018,26061.79,26061.79,25490.66,25520.96,N/A
01/02/2018,26083.04,26306.7,26014.44,26186.71,N/A
31/01/2018,26268.17,26338.03,26050.98,26149.39,N/A
30/01/2018,26198.45,26256.99,26028.42,26076.89,N/A
29/01/2018,26584.28,26608.9,26435.34,26439.48,N/A
26/01/2018,26466.74,26616.71,26425.35,26616.71,N/A
25/01/2018,26313.06,26458.25,26259.72,26392.79,N/A
24/01/2018,26282.07,26392.8,26106.94,26252.12,N/A
23/01/2018,26214.87,26246.19,26143.9,26210.81,N/A
22/01/2018,26025.32,26215.23,25974.65,26214.6,N/A
19/01/2018,25978.35,26071.72,25942.83,26071.72,N/A
18/01/2018,26149.55,26153.42,25947.32,26017.81,N/A
17/01/2018,25910.78,26130.45,25865.02,26115.65,N/A
16/01/2018,25987.62,26086.12,25702.99,25792.86,N/A
15/01/2018,N/A,N/A,N/A,N/A,N/A
12/01/2018,25638.39,25810.43,25633.08,25803.19,N/A
11/01/2018,25398.6,25575.42,25396.19,25574.73,N/A
10/01/2018,25348.13,25404.92,25256.99,25369.13,N/A
09/01/2018,25312.05,25439.78,25308.41,25385.8,N/A
08/01/2018,25308.4,25311.99,25235.41,25283,N/A
05/01/2018,25114.92,25299.79,25112.01,25295.87,N/A
04/01/2018,24964.86,25105.96,24963.27,25075.13,N/A
03/01/2018,24850.45,24941.92,24825.55,24922.68,N/A
02/01/2018,24809.35,24864.19,24741.7,24824.01,N/A
01/01/2018,N/A,N/A,N/A,N/A,N/A
29/12/2017,24849.63,24871.66,24719.22,24719.22,N/A
28/12/2017,24807.21,24839.23,24797.13,24837.51,N/A
27/12/2017,24766.52,24789.52,24731.68,24774.3,N/A
26/12/2017,24715.84,24778.13,24708.42,24746.21,N/A
25/12/2017,N/A,N/A,N/A,N/A,N/A
22/12/2017,24764.04,24784.15,24717.51,24754.06,N/A
21/12/2017,24778.26,24850.91,24766.27,24782.29,N/A
20/12/2017,24838.09,24852.44,24697.11,24726.65,N/A
19/12/2017,24834.38,24850.11,24715.6,24754.75,N/A
18/12/2017,24739.56,24876.07,24739.56,24792.2,N/A
15/12/2017,24585.71,24688.62,24584.44,24651.74,N/A
14/12/2017,24631.01,24672.48,24508.66,24508.66,N/A
13/12/2017,24525.19,24666.02,24518.3,24585.43,N/A
12/12/2017,24452.96,24552.97,24443.83,24504.8,N/A
11/12/2017,24338.11,24389.72,24314.74,24386.03,N/A
08/12/2017,24263.26,24330.12,24225.5,24329.16,N/A
07/12/2017,24116.6,24262.88,24101.24,24211.48,N/A
06/12/2017,24171.9,24229.35,24134.49,24140.91,N/A
05/12/2017,24335.01,24349.74,24155.28,24180.64,N/A
04/12/2017,24424.11,24534.04,24288.19,24290.05,N/A
01/12/2017,24305.4,24322.06,23921.9,24231.59,N/A
30/11/2017,24013.8,24327.82,24013.8,24272.35,N/A
29/11/2017,23883.26,23959.76,23872.59,23940.68,N/A
28/11/2017,23625.19,23849.61,23617.11,23836.71,N/A
27/11/2017,23552.86,23638.92,23545.02,23580.78,N/A
24/11/2017,23552.75,23599.18,23551.59,23557.99,N/A
23/11/2017,N/A,N/A,N/A,N/A,N/A
22/11/2017,23597.24,23605.77,23507.61,23526.18,N/A
21/11/2017,23500.15,23617.8,23500.15,23590.83,N/A
20/11/2017,23370.71,23456.88,23360.58,23430.33,N/A
17/11/2017,23433.77,23433.77,23356.01,23358.24,N/A
16/11/2017,23365.34,23492.19,23365.34,23458.36,N/A
15/11/2017,23334.59,23344.99,23242.75,23271.28,N/A
14/11/2017,23388.4,23414.08,23271.57,23409.47,N/A
13/11/2017,23367.47,23461.68,23343.34,23439.7,N/A
10/11/2017,23432.71,23452.2,23392.96,23422.21,N/A
09/11/2017,23492.09,23516.74,23310.02,23461.94,N/A
08/11/2017,23542.6,23575,23510.56,23563.36,N/A
07/11/2017,23574.03,23602.12,23484.19,23557.23,N/A
06/11/2017,23533.96,23574.86,23520.75,23548.42,N/A
03/11/2017,23549.59,23557.06,23481.57,23539.19,N/A
02/11/2017,23463.24,23531.38,23350.98,23516.26,N/A
01/11/2017,23442.9,23517.71,23388.91,23435.01,N/A
31/10/2017,23369.22,23406.35,23334.39,23377.24,N/A
30/10/2017,23405.75,23428.75,23327.87,23348.74,N/A
27/10/2017,23419.16,23449.4,23353.16,23434.19,N/A
26/10/2017,23380.89,23459.84,23380.89,23400.86,N/A
25/10/2017,23431.09,23451.51,23251.11,23329.46,N/A
24/10/2017,23346.78,23485.25,23343.23,23441.76,N/A
23/10/2017,23348.95,23368.37,23273.96,23273.96,N/A
20/10/2017,23205.18,23328.84,23201.78,23328.63,N/A
19/10/2017,23107.47,23167.24,23052.67,23163.04,N/A
